code,year,population,month,vlookup
MT,2001,906961.0,4,MT+2001+4
MT,1999,897508.0,4,MT+1999+4
MT,2000,903773.0,4,MT+2000+4
MT,1997,889865.0,4,MT+1997+4
MT,1998,892431.0,4,MT+1998+4
MT,1995,876553.0,4,MT+1995+4
MT,1996,886254.0,4,MT+1996+4
MT,1992,825770.0,4,MT+1992+4
MT,1993,844761.0,4,MT+1993+4
MT,1994,861306.0,4,MT+1994+4
MT,1991,809680.0,4,MT+1991+4
MT,1990,800204.0,4,MT+1990+4
NE,1990,1581660.0,4,NE+1990+4
NE,1991,1595919.0,4,NE+1991+4
NE,1994,1639041.0,4,NE+1994+4
NE,1993,1625590.0,4,NE+1993+4
NE,1992,1611687.0,4,NE+1992+4
NE,1996,1673740.0,4,NE+1996+4
NE,1995,1656993.0,4,NE+1995+4
NE,1998,1695817.0,4,NE+1998+4
NE,1997,1686418.0,4,NE+1997+4
NE,1999,1704764.0,4,NE+1999+4
NE,2000,1713820.0,4,NE+2000+4
NE,2001,1719836.0,4,NE+2001+4
NE,2002,1728292.0,4,NE+2002+4
NE,2004,1749370.0,4,NE+2004+4
NE,2003,1738643.0,4,NE+2003+4
NE,2006,1772693.0,4,NE+2006+4
NE,2005,1761497.0,4,NE+2005+4
NE,2008,1796378.0,4,NE+2008+4
NE,2007,1783440.0,4,NE+2007+4
NE,2009,1812683.0,4,NE+2009+4
NE,2013,1868516.0,4,NE+2013+4
NE,2010,1829838.0,4,NE+2010+4
NE,2011,1841749.0,4,NE+2011+4
NE,2012,1855350.0,4,NE+2012+4
NV,2012,2754354.0,4,NV+2012+4
NV,2011,2717951.0,4,NV+2011+4
NV,2010,2703230.0,4,NV+2010+4
NV,2013,2790136.0,4,NV+2013+4
NV,2009,2684665.0,4,NV+2009+4
NV,2007,2601072.0,4,NV+2007+4
NV,2008,2653630.0,4,NV+2008+4
NV,2005,2432143.0,4,NV+2005+4
NV,2006,2522658.0,4,NV+2006+4
NV,2003,2248850.0,4,NV+2003+4
NV,2004,2346222.0,4,NV+2004+4
NV,2002,2173791.0,4,NV+2002+4
NV,2001,2098399.0,4,NV+2001+4
NV,1999,1934718.0,4,NV+1999+4
NV,2000,2018741.0,4,NV+2000+4
NV,1997,1764104.0,4,NV+1997+4
NV,1998,1853192.0,4,NV+1998+4
NV,1995,1581578.0,4,NV+1995+4
NV,1996,1666320.0,4,NV+1996+4
NV,1992,1351367.0,4,NV+1992+4
NV,1993,1411215.0,4,NV+1993+4
NV,1994,1499298.0,4,NV+1994+4
NV,1991,1296172.0,4,NV+1991+4
NV,1990,1220695.0,4,NV+1990+4
NH,1990,1112384.0,4,NH+1990+4
NH,1991,1109929.0,4,NH+1991+4
NH,1994,1142561.0,4,NH+1994+4
NH,1993,1129458.0,4,NH+1993+4
NH,1992,1117785.0,4,NH+1992+4
NH,1996,1174719.0,4,NH+1996+4
NH,1995,1157561.0,4,NH+1995+4
NH,1998,1205941.0,4,NH+1998+4
NH,1997,1189425.0,4,NH+1997+4
NH,2000,1239882.0,4,NH+2000+4
NH,1999,1222015.0,4,NH+1999+4
NH,2001,1255517.0,4,NH+2001+4
NH,2002,1269089.0,4,NH+2002+4
NH,2004,1290121.0,4,NH+2004+4
NH,2003,1279840.0,4,NH+2003+4
NH,2005,1298492.0,4,NH+2005+4
NH,2006,1308389.0,4,NH+2006+4
NH,2008,1315906.0,4,NH+2008+4
NH,2007,1312540.0,4,NH+2007+4
NH,2009,1316102.0,4,NH+2009+4
NH,2013,1323459.0,4,NH+2013+4
NH,2010,1316614.0,4,NH+2010+4
NH,2011,1318075.0,4,NH+2011+4
NH,2012,1321617.0,4,NH+2012+4
NJ,2012,8867749.0,4,NJ+2012+4
NJ,2011,8836639.0,4,NJ+2011+4
NJ,2010,8802707.0,4,NJ+2010+4
NJ,2013,8899339.0,4,NJ+2013+4
NJ,2009,8755602.0,4,NJ+2009+4
NJ,2007,8677885.0,4,NJ+2007+4
NJ,2008,8711090.0,4,NJ+2008+4
NJ,2006,8661679.0,4,NJ+2006+4
NJ,2005,8651974.0,4,NJ+2005+4
NJ,2003,8601402.0,4,NJ+2003+4
NJ,2004,8634561.0,4,NJ+2004+4
NJ,2002,8552643.0,4,NJ+2002+4
NJ,2001,8492671.0,4,NJ+2001+4
NJ,1999,8359592.0,4,NJ+1999+4
NJ,2000,8430621.0,4,NJ+2000+4
NJ,1997,8218808.0,4,NJ+1997+4
NJ,1998,8287418.0,4,NJ+1998+4
NJ,1995,8083242.0,4,NJ+1995+4
NJ,1996,8149596.0,4,NJ+1996+4
NJ,1992,7880508.0,4,NJ+1992+4
NJ,1993,7948915.0,4,NJ+1993+4
NJ,1994,8014306.0,4,NJ+1994+4
NJ,1991,7814676.0,4,NJ+1991+4
NJ,1990,7762963.0,4,NJ+1990+4
NM,1990,1521574.0,4,NM+1990+4
NM,1991,1555305.0,4,NM+1991+4
NM,1993,1636453.0,4,NM+1993+4
NM,1992,1595442.0,4,NM+1992+4
NM,1994,1682398.0,4,NM+1994+4
NM,1995,1720394.0,4,NM+1995+4
NM,1996,1752326.0,4,NM+1996+4
NM,1998,1793484.0,4,NM+1998+4
NM,1997,1774839.0,4,NM+1997+4
NM,1999,1808082.0,4,NM+1999+4
NM,2000,1821204.0,4,NM+2000+4
NM,2001,1831690.0,4,NM+2001+4
NM,2002,1855309.0,4,NM+2002+4
NM,2004,1903808.0,4,NM+2004+4
NM,2003,1877574.0,4,NM+2003+4
NM,2005,1932274.0,4,NM+2005+4
NM,2006,1962137.0,4,NM+2006+4
NM,2008,2010662.0,4,NM+2008+4
NM,2007,1990070.0,4,NM+2007+4
NM,2013,2085287.0,4,NM+2013+4
NM,2009,2036802.0,4,NM+2009+4
NM,2010,2064982.0,4,NM+2010+4
NM,2011,2077919.0,4,NM+2011+4
NM,2012,2083540.0,4,NM+2012+4
NY,2012,19576125.0,4,NY+2012+4
NY,2011,19502728.0,4,NY+2011+4
NY,2010,19398228.0,4,NY+2010+4
NY,2009,19307066.0,4,NY+2009+4
NY,2013,19651127.0,4,NY+2013+4
NY,2007,19132335.0,4,NY+2007+4
NY,2008,19212436.0,4,NY+2008+4
NY,2006,19104631.0,4,NY+2006+4
NY,2005,19132610.0,4,NY+2005+4
NY,2003,19175939.0,4,NY+2003+4
NY,2004,19171567.0,4,NY+2004+4
NY,2002,19137800.0,4,NY+2002+4
NY,2001,19082838.0,4,NY+2001+4
NY,1999,18882725.0,4,NY+1999+4
NY,2000,19001780.0,4,NY+2000+4
NY,1997,18656546.0,4,NY+1997+4
NY,1998,18755906.0,4,NY+1998+4
NY,1996,18588460.0,4,NY+1996+4
NY,1995,18524104.0,4,NY+1995+4
NY,1994,18459470.0,4,NY+1994+4
NY,1992,18246653.0,4,NY+1992+4
NY,1993,18374954.0,4,NY+1993+4
NY,1991,18122510.0,4,NY+1991+4
NY,1990,18020784.0,4,NY+1990+4
NC,1990,6664016.0,4,NC+1990+4
NC,1991,6784280.0,4,NC+1991+4
NC,1993,7042818.0,4,NC+1993+4
NC,1992,6897214.0,4,NC+1992+4
NC,1994,7187398.0,4,NC+1994+4
NC,1995,7344674.0,4,NC+1995+4
NC,1996,7500670.0,4,NC+1996+4
NC,1998,7809122.0,4,NC+1998+4
NC,1997,7656825.0,4,NC+1997+4
NC,2000,8081614.0,4,NC+2000+4
NC,1999,7949362.0,4,NC+1999+4
NC,2001,8210122.0,4,NC+2001+4
NC,2002,8326201.0,4,NC+2002+4
NC,2004,8553152.0,4,NC+2004+4
NC,2003,8422501.0,4,NC+2003+4
NC,2005,8705407.0,4,NC+2005+4
NC,2006,8917270.0,4,NC+2006+4
NC,2008,9309449.0,4,NC+2008+4
NC,2007,9118037.0,4,NC+2007+4
NC,2013,9848060.0,4,NC+2013+4
NC,2009,9449566.0,4,NC+2009+4
NC,2010,9559533.0,4,NC+2010+4
NC,2011,9651377.0,4,NC+2011+4
NC,2012,9748364.0,4,NC+2012+4
ND,2012,701345.0,4,ND+2012+4
ND,2011,684867.0,4,ND+2011+4
ND,2010,674344.0,4,ND+2010+4
ND,2009,664968.0,4,ND+2009+4
ND,2013,723393.0,4,ND+2013+4
ND,2007,652822.0,4,ND+2007+4
ND,2008,657569.0,4,ND+2008+4
ND,2006,649422.0,4,ND+2006+4
ND,2005,646089.0,4,ND+2005+4
ND,2003,638817.0,4,ND+2003+4
ND,2004,644705.0,4,ND+2004+4
ND,2002,638168.0,4,ND+2002+4
ND,2001,639062.0,4,ND+2001+4
ND,1999,644259.0,4,ND+1999+4
ND,2000,642023.0,4,ND+2000+4
ND,1997,649716.0,4,ND+1997+4
ND,1998,647532.0,4,ND+1998+4
ND,1996,650382.0,4,ND+1996+4
ND,1995,647832.0,4,ND+1995+4
ND,1994,644806.0,4,ND+1994+4
ND,1992,638223.0,4,ND+1992+4
ND,1993,641216.0,4,ND+1993+4
ND,1991,635753.0,4,ND+1991+4
ND,1990,637685.0,4,ND+1990+4
OH,1990,10864162.0,4,OH+1990+4
OH,1991,10945762.0,4,OH+1991+4
OH,1993,11101140.0,4,OH+1993+4
OH,1992,11029431.0,4,OH+1992+4
OH,1994,11152455.0,4,OH+1994+4
OH,1995,11202751.0,4,OH+1995+4
OH,1996,11242827.0,4,OH+1996+4
OH,1998,11311536.0,4,OH+1998+4
OH,1997,11277357.0,4,OH+1997+4
OH,2000,11363543.0,4,OH+2000+4
OH,1999,11335454.0,4,OH+1999+4
OH,2001,11387404.0,4,OH+2001+4
OH,2002,11407889.0,4,OH+2002+4
OH,2004,11452251.0,4,OH+2004+4
OH,2003,11434788.0,4,OH+2003+4
OH,2005,11463320.0,4,OH+2005+4
OH,2006,11481213.0,4,OH+2006+4
OH,2008,11515391.0,4,OH+2008+4
OH,2007,11500468.0,4,OH+2007+4
OH,2013,11570808.0,4,OH+2013+4
OH,2009,11528896.0,4,OH+2009+4
OH,2010,11545435.0,4,OH+2010+4
OH,2011,11549772.0,4,OH+2011+4
OH,2012,11553031.0,4,OH+2012+4
OK,2012,3815780.0,4,OK+2012+4
OK,2011,3785534.0,4,OK+2011+4
OK,2010,3759263.0,4,OK+2010+4
OK,2009,3717572.0,4,OK+2009+4
OK,2013,3850568.0,4,OK+2013+4
OK,2007,3634349.0,4,OK+2007+4
OK,2008,3668976.0,4,OK+2008+4
OK,2006,3594090.0,4,OK+2006+4
OK,2005,3548597.0,4,OK+2005+4
OK,2003,3504892.0,4,OK+2003+4
OK,2004,3525233.0,4,OK+2004+4
OK,2002,3489080.0,4,OK+2002+4
OK,2001,3467100.0,4,OK+2001+4
OK,1999,3437148.0,4,OK+1999+4
OK,2000,3454365.0,4,OK+2000+4
OK,1997,3372918.0,4,OK+1997+4
OK,1998,3405194.0,4,OK+1998+4
OK,1996,3340129.0,4,OK+1996+4
OK,1995,3308208.0,4,OK+1995+4
OK,1994,3280940.0,4,OK+1994+4
OK,1992,3220517.0,4,OK+1992+4
OK,1993,3252285.0,4,OK+1993+4
OK,1991,3175440.0,4,OK+1991+4
OK,1990,3148825.0,4,OK+1990+4
OR,1990,2860375.0,4,OR+1990+4
OR,1991,2928507.0,4,OR+1991+4
OR,1993,3060367.0,4,OR+1993+4
OR,1992,2991755.0,4,OR+1992+4
OR,1994,3121264.0,4,OR+1994+4
OR,1995,3184369.0,4,OR+1995+4
OR,1996,3247111.0,4,OR+1996+4
OR,1998,3352449.0,4,OR+1998+4
OR,1997,3304310.0,4,OR+1997+4
OR,2000,3429708.0,4,OR+2000+4
OR,1999,3393941.0,4,OR+1999+4
OR,2001,3467937.0,4,OR+2001+4
OR,2002,3513424.0,4,OR+2002+4
OR,2004,3569463.0,4,OR+2004+4
OR,2003,3547376.0,4,OR+2003+4
OR,2005,3613202.0,4,OR+2005+4
OR,2006,3670883.0,4,OR+2006+4
OR,2008,3768748.0,4,OR+2008+4
OR,2007,3722417.0,4,OR+2007+4
OR,2013,3930065.0,4,OR+2013+4
OR,2009,3808600.0,4,OR+2009+4
OR,2010,3837208.0,4,OR+2010+4
OR,2011,3867937.0,4,OR+2011+4
OR,2012,3899801.0,4,OR+2012+4
PA,2012,12764475.0,4,PA+2012+4
PA,2011,12741310.0,4,PA+2011+4
PA,2010,12710472.0,4,PA+2010+4
PA,2009,12666858.0,4,PA+2009+4
PA,2013,12773801.0,4,PA+2013+4
PA,2007,12563937.0,4,PA+2007+4
PA,2008,12612285.0,4,PA+2008+4
PA,2006,12510809.0,4,PA+2006+4
PA,2005,12449990.0,4,PA+2005+4
PA,2003,12374658.0,4,PA+2003+4
PA,2004,12410722.0,4,PA+2004+4
PA,2002,12331031.0,4,PA+2002+4
PA,2001,12298970.0,4,PA+2001+4
PA,1999,12263805.0,4,PA+1999+4
PA,2000,12284173.0,4,PA+2000+4
PA,1997,12227814.0,4,PA+1997+4
PA,1998,12245672.0,4,PA+1998+4
PA,1996,12220464.0,4,PA+1996+4
PA,1995,12198403.0,4,PA+1995+4
PA,1994,12166050.0,4,PA+1994+4
PA,1992,12049450.0,4,PA+1992+4
PA,1993,12119724.0,4,PA+1993+4
PA,1991,11982164.0,4,PA+1991+4
PA,1990,11903299.0,4,PA+1990+4
RI,1990,1005995.0,4,RI+1990+4
RI,1991,1010649.0,4,RI+1991+4
RI,1993,1015113.0,4,RI+1993+4
RI,1992,1012581.0,4,RI+1992+4
RI,1994,1015960.0,4,RI+1994+4
RI,1995,1017002.0,4,RI+1995+4
RI,1996,1020893.0,4,RI+1996+4
RI,1998,1031155.0,4,RI+1998+4
RI,1997,1025353.0,4,RI+1997+4
RI,2000,1050268.0,4,RI+2000+4
RI,1999,1040402.0,4,RI+1999+4
RI,2001,1057142.0,4,RI+2001+4
RI,2002,1065995.0,4,RI+2002+4
RI,2004,1074579.0,4,RI+2004+4
RI,2003,1071342.0,4,RI+2003+4
RI,2005,1067916.0,4,RI+2005+4
RI,2006,1063096.0,4,RI+2006+4
RI,2008,1055003.0,4,RI+2008+4
RI,2007,1057315.0,4,RI+2007+4
RI,2013,1051511.0,4,RI+2013+4
RI,2009,1053646.0,4,RI+2009+4
RI,2010,1052669.0,4,RI+2010+4
RI,2011,1050350.0,4,RI+2011+4
RI,2012,1050304.0,4,RI+2012+4
SC,2012,4723417.0,4,SC+2012+4
SC,2011,4673509.0,4,SC+2011+4
SC,2010,4636361.0,4,SC+2010+4
SC,2009,4589872.0,4,SC+2009+4
SC,2013,4774839.0,4,SC+2013+4
SC,2007,4444110.0,4,SC+2007+4
SC,2008,4528996.0,4,SC+2008+4
SC,2006,4357847.0,4,SC+2006+4
SC,2005,4270150.0,4,SC+2005+4
SC,2003,4150297.0,4,SC+2003+4
SC,2004,4210921.0,4,SC+2004+4
SC,2002,4107795.0,4,SC+2002+4
SC,2001,4064995.0,4,SC+2001+4
SC,1999,3974682.0,4,SC+1999+4
SC,2000,4024223.0,4,SC+2000+4
SC,1997,3859696.0,4,SC+1997+4
SC,1998,3919235.0,4,SC+1998+4
SC,1996,3796200.0,4,SC+1996+4
SC,1995,3748582.0,4,SC+1995+4
SC,1994,3705397.0,4,SC+1994+4
SC,1992,3620464.0,4,SC+1992+4
SC,1993,3663314.0,4,SC+1993+4
SC,1991,3570404.0,4,SC+1991+4
SC,1990,3501155.0,4,SC+1990+4
SD,1990,697101.0,4,SD+1990+4
SD,1991,703669.0,4,SD+1991+4
SD,1993,722160.0,4,SD+1993+4
SD,1992,712801.0,4,SD+1992+4
SD,1994,730790.0,4,SD+1994+4
SD,1995,737926.0,4,SD+1995+4
SD,1996,742214.0,4,SD+1996+4
SD,1998,746059.0,4,SD+1998+4
SD,1997,744223.0,4,SD+1997+4
SD,2000,755844.0,4,SD+2000+4
SD,1999,750413.0,4,SD+1999+4
SD,2001,757972.0,4,SD+2001+4
SD,2002,760020.0,4,SD+2002+4
SD,2004,770396.0,4,SD+2004+4
SD,2003,763729.0,4,SD+2003+4
SD,2005,775493.0,4,SD+2005+4
SD,2006,783033.0,4,SD+2006+4
SD,2008,799124.0,4,SD+2008+4
SD,2007,791623.0,4,SD+2007+4
SD,2013,844877.0,4,SD+2013+4
SD,2009,807067.0,4,SD+2009+4
SD,2010,816211.0,4,SD+2010+4
SD,2011,823772.0,4,SD+2011+4
SD,2012,834047.0,4,SD+2012+4
TN,2012,6454914.0,4,TN+2012+4
TN,2011,6398361.0,4,TN+2011+4
TN,2010,6356683.0,4,TN+2010+4
TN,2009,6306019.0,4,TN+2009+4
TN,2013,6495978.0,4,TN+2013+4
TN,2007,6175727.0,4,TN+2007+4
TN,2008,6247411.0,4,TN+2008+4
TN,2006,6088766.0,4,TN+2006+4
TN,2005,5991057.0,4,TN+2005+4
TN,2003,5847812.0,4,TN+2003+4
TN,2004,5910809.0,4,TN+2004+4
TN,2002,5795918.0,4,TN+2002+4
TN,2001,5750789.0,4,TN+2001+4
TN,1999,5638706.0,4,TN+1999+4
TN,2000,5703719.0,4,TN+2000+4
TN,1997,5499233.0,4,TN+1997+4
TN,1998,5570045.0,4,TN+1998+4
TN,1996,5416643.0,4,TN+1996+4
TN,1995,5326936.0,4,TN+1995+4
TN,1994,5231438.0,4,TN+1994+4
TN,1992,5049742.0,4,TN+1992+4
TN,1993,5137584.0,4,TN+1993+4
TN,1991,4966587.0,4,TN+1991+4
TN,1990,4894492.0,4,TN+1990+4
TX,1990,17056755.0,4,TX+1990+4
TX,1991,17398005.0,4,TX+1991+4
TX,1993,18161612.0,4,TX+1993+4
TX,1992,17759738.0,4,TX+1992+4
TX,1994,18564062.0,4,TX+1994+4
TX,1995,18958751.0,4,TX+1995+4
TX,1996,19340342.0,4,TX+1996+4
TX,1998,20157531.0,4,TX+1998+4
TX,1997,19740317.0,4,TX+1997+4
TX,2000,20944499.0,4,TX+2000+4
TX,1999,20558220.0,4,TX+1999+4
TX,2001,21319622.0,4,TX+2001+4
TX,2002,21690325.0,4,TX+2002+4
TX,2004,22394023.0,4,TX+2004+4
TX,2003,22030931.0,4,TX+2003+4
TX,2005,22778123.0,4,TX+2005+4
TX,2006,23359580.0,4,TX+2006+4
TX,2008,24309039.0,4,TX+2008+4
TX,2007,23831983.0,4,TX+2007+4
TX,2013,26448193.0,4,TX+2013+4
TX,2009,24801761.0,4,TX+2009+4
TX,2010,25245178.0,4,TX+2010+4
TX,2011,25640909.0,4,TX+2011+4
TX,2012,26060796.0,4,TX+2012+4
UT,2012,2854871.0,4,UT+2012+4
UT,2011,2814784.0,4,UT+2011+4
UT,2010,2774424.0,4,UT+2010+4
UT,2009,2723421.0,4,UT+2009+4
UT,2013,2900872.0,4,UT+2013+4
UT,2007,2597746.0,4,UT+2007+4
UT,2008,2663029.0,4,UT+2008+4
UT,2006,2525507.0,4,UT+2006+4
UT,2005,2457719.0,4,UT+2005+4
UT,2003,2360137.0,4,UT+2003+4
UT,2004,2401580.0,4,UT+2004+4
UT,2002,2324815.0,4,UT+2002+4
UT,2001,2283715.0,4,UT+2001+4
UT,1999,2203482.0,4,UT+1999+4
UT,2000,2244502.0,4,UT+2000+4
UT,1997,2119784.0,4,UT+1997+4
UT,1998,2165961.0,4,UT+1998+4
UT,1996,2067976.0,4,UT+1996+4
UT,1995,2014179.0,4,UT+1995+4
UT,1994,1960446.0,4,UT+1994+4
UT,1992,1836799.0,4,UT+1992+4
UT,1993,1898404.0,4,UT+1993+4
UT,1991,1779780.0,4,UT+1991+4
UT,1990,1731223.0,4,UT+1990+4
VT,1990,564798.0,4,VT+1990+4
VT,1991,568606.0,4,VT+1991+4
VT,1993,577748.0,4,VT+1993+4
VT,1992,572751.0,4,VT+1992+4
VT,1994,583836.0,4,VT+1994+4
VT,1995,589003.0,4,VT+1995+4
VT,1996,593701.0,4,VT+1996+4
VT,1998,600416.0,4,VT+1998+4
VT,1997,597239.0,4,VT+1997+4
VT,2000,609618.0,4,VT+2000+4
VT,1999,604683.0,4,VT+1999+4
VT,2001,612223.0,4,VT+2001+4
VT,2002,615442.0,4,VT+2002+4
VT,2004,619920.0,4,VT+2004+4
VT,2003,617858.0,4,VT+2003+4
VT,2005,621215.0,4,VT+2005+4
VT,2006,622892.0,4,VT+2006+4
VT,2008,624151.0,4,VT+2008+4
VT,2007,623481.0,4,VT+2007+4
VT,2013,626630.0,4,VT+2013+4
VT,2009,624817.0,4,VT+2009+4
VT,2010,625793.0,4,VT+2010+4
VT,2011,626320.0,4,VT+2011+4
VT,2012,625953.0,4,VT+2012+4
VA,2012,8186628.0,4,VA+2012+4
VA,2011,8105850.0,4,VA+2011+4
VA,2010,8024417.0,4,VA+2010+4
VA,2009,7925937.0,4,VA+2009+4
VA,2013,8260405.0,4,VA+2013+4
VA,2007,7751000.0,4,VA+2007+4
VA,2008,7833496.0,4,VA+2008+4
VA,2005,7577105.0,4,VA+2005+4
VA,2006,7673725.0,4,VA+2006+4
VA,2003,7366977.0,4,VA+2003+4
VA,2004,7475575.0,4,VA+2004+4
VA,2002,7286873.0,4,VA+2002+4
VA,2001,7198362.0,4,VA+2001+4
VA,1999,7000174.0,4,VA+1999+4
VA,2000,7105817.0,4,VA+2000+4
VA,1997,6829183.0,4,VA+1997+4
VA,1998,6900918.0,4,VA+1998+4
VA,1996,6750884.0,4,VA+1996+4
VA,1995,6670693.0,4,VA+1995+4
VA,1994,6593139.0,4,VA+1994+4
VA,1992,6414307.0,4,VA+1992+4
VA,1993,6509630.0,4,VA+1993+4
VA,1991,6301217.0,4,VA+1991+4
VA,1990,6216884.0,4,VA+1990+4
WA,1990,4903043.0,4,WA+1990+4
WA,1991,5025624.0,4,WA+1991+4
WA,1993,5278842.0,4,WA+1993+4
WA,1992,5160757.0,4,WA+1992+4
WA,1994,5375161.0,4,WA+1994+4
WA,1995,5481027.0,4,WA+1995+4
WA,1996,5569753.0,4,WA+1996+4
WA,1998,5769562.0,4,WA+1998+4
WA,1997,5674747.0,4,WA+1997+4
WA,2000,5910512.0,4,WA+2000+4
WA,1999,5842564.0,4,WA+1999+4
WA,2001,5985722.0,4,WA+2001+4
WA,2002,6052349.0,4,WA+2002+4
WA,2004,6178645.0,4,WA+2004+4
WA,2003,6104115.0,4,WA+2003+4
WA,2005,6257305.0,4,WA+2005+4
WA,2006,6370753.0,4,WA+2006+4
WA,2008,6562231.0,4,WA+2008+4
WA,2007,6461587.0,4,WA+2007+4
WA,2013,6971406.0,4,WA+2013+4
WA,2009,6667426.0,4,WA+2009+4
WA,2010,6742256.0,4,WA+2010+4
WA,2011,6821481.0,4,WA+2011+4
WA,2012,6895318.0,4,WA+2012+4
WV,2012,1856680.0,4,WV+2012+4
WV,2011,1855184.0,4,WV+2011+4
WV,2010,1854146.0,4,WV+2010+4
WV,2009,1847775.0,4,WV+2009+4
WV,2013,1854304.0,4,WV+2013+4
WV,2007,1834052.0,4,WV+2007+4
WV,2008,1840310.0,4,WV+2008+4
WV,2006,1827912.0,4,WV+2006+4
WV,2005,1820492.0,4,WV+2005+4
WV,2003,1812295.0,4,WV+2003+4
WV,2004,1816438.0,4,WV+2004+4
WV,2002,1805414.0,4,WV+2002+4
WV,2001,1801481.0,4,WV+2001+4
WV,1999,1811799.0,4,WV+1999+4
WV,2000,1807021.0,4,WV+2000+4
WV,1997,1819113.0,4,WV+1997+4
WV,1998,1815609.0,4,WV+1998+4
WV,1996,1822808.0,4,WV+1996+4
WV,1995,1823700.0,4,WV+1995+4
WV,1994,1820421.0,4,WV+1994+4
WV,1992,1806451.0,4,WV+1992+4
WV,1993,1817539.0,4,WV+1993+4
WV,1991,1798735.0,4,WV+1991+4
WV,1990,1792548.0,4,WV+1990+4
WI,1990,4904562.0,4,WI+1990+4
WI,1991,4964343.0,4,WI+1991+4
WI,1993,5084889.0,4,WI+1993+4
WI,1992,5025398.0,4,WI+1992+4
WI,1994,5133678.0,4,WI+1994+4
WI,1995,5184836.0,4,WI+1995+4
WI,1996,5229986.0,4,WI+1996+4
WI,1998,5297673.0,4,WI+1998+4
WI,1997,5266213.0,4,WI+1997+4
WI,1999,5332666.0,4,WI+1999+4
WI,2000,5373999.0,4,WI+2000+4
WI,2001,5406835.0,4,WI+2001+4
WI,2002,5445162.0,4,WI+2002+4
WI,2004,5514026.0,4,WI+2004+4
WI,2003,5479203.0,4,WI+2003+4
WI,2005,5546166.0,4,WI+2005+4
WI,2006,5577655.0,4,WI+2006+4
WI,2008,5640996.0,4,WI+2008+4
WI,2007,5610775.0,4,WI+2007+4
WI,2013,5742713.0,4,WI+2013+4
WI,2009,5669264.0,4,WI+2009+4
WI,2010,5689060.0,4,WI+2010+4
WI,2011,5708785.0,4,WI+2011+4
WI,2012,5724554.0,4,WI+2012+4
WY,2012,576626.0,4,WY+2012+4
WY,2011,567329.0,4,WY+2011+4
WY,2010,564222.0,4,WY+2010+4
WY,2009,559851.0,4,WY+2009+4
WY,2013,582658.0,4,WY+2013+4
WY,2007,534876.0,4,WY+2007+4
WY,2008,546043.0,4,WY+2008+4
WY,2006,522667.0,4,WY+2006+4
WY,2005,514157.0,4,WY+2005+4
WY,2003,503453.0,4,WY+2003+4
WY,2004,509106.0,4,WY+2004+4
WY,2002,500017.0,4,WY+2002+4
WY,2001,494657.0,4,WY+2001+4
WY,2000,494300.0,4,WY+2000+4
WY,1999,491780.0,4,WY+1999+4
WY,1997,489452.0,4,WY+1997+4
WY,1998,490787.0,4,WY+1998+4
WY,1996,488167.0,4,WY+1996+4
WY,1995,485160.0,4,WY+1995+4
WY,1994,480283.0,4,WY+1994+4
WY,1992,466251.0,4,WY+1992+4
WY,1993,473081.0,4,WY+1993+4
WY,1991,459260.0,4,WY+1991+4
WY,1990,453690.0,4,WY+1990+4
PR,2000,3810605.0,4,PR+2000+4
PR,2001,3818774.0,4,PR+2001+4
PR,2002,3823701.0,4,PR+2002+4
PR,2004,3826878.0,4,PR+2004+4
PR,2003,3826095.0,4,PR+2003+4
PR,2005,3821362.0,4,PR+2005+4
PR,2006,3805214.0,4,PR+2006+4
PR,2007,3782995.0,4,PR+2007+4
PR,2008,3760866.0,4,PR+2008+4
PR,2013,3615086.0,4,PR+2013+4
PR,2009,3740410.0,4,PR+2009+4
PR,2010,3721208.0,4,PR+2010+4
PR,2011,3686580.0,4,PR+2011+4
PR,2012,3651545.0,4,PR+2012+4
USA,1990,249622814.0,4,USA+1990+4
USA,1991,252980942.0,4,USA+1991+4
USA,1992,256514231.0,4,USA+1992+4
USA,1993,259918595.0,4,USA+1993+4
USA,1994,263125826.0,4,USA+1994+4
USA,1995,266278403.0,4,USA+1995+4
USA,1996,269394291.0,4,USA+1996+4
USA,1997,272646932.0,4,USA+1997+4
USA,1998,275854116.0,4,USA+1998+4
USA,2000,282162411.0,4,USA+2000+4
USA,1999,279040181.0,4,USA+1999+4
USA,2001,284968955.0,4,USA+2001+4
USA,2002,287625193.0,4,USA+2002+4
USA,2003,290107933.0,4,USA+2003+4
USA,2004,292805298.0,4,USA+2004+4
USA,2005,295516599.0,4,USA+2005+4
USA,2006,298379912.0,4,USA+2006+4
USA,2007,301231207.0,4,USA+2007+4
USA,2008,304093966.0,4,USA+2008+4
USA,2013,316128839.0,4,USA+2013+4
USA,2009,306771529.0,4,USA+2009+4
USA,2010,309326295.0,4,USA+2010+4
USA,2011,311582564.0,4,USA+2011+4
USA,2012,313873685.0,4,USA+2012+4
AL,2012,4817528.0,5,AL+2012+5
AL,2010,4785570.0,5,AL+2010+5
AL,2011,4801627.0,5,AL+2011+5
AL,2009,4757938.0,5,AL+2009+5
AL,2013,4833722.0,5,AL+2013+5
AL,2007,4672840.0,5,AL+2007+5
AL,2008,4718206.0,5,AL+2008+5
AL,2005,4569805.0,5,AL+2005+5
AL,2006,4628981.0,5,AL+2006+5
AL,2004,4530729.0,5,AL+2004+5
AL,2003,4503491.0,5,AL+2003+5
AL,2001,4467634.0,5,AL+2001+5
